SKU,HGT1,WID1,DPTH1,product_volume,pick_count,total_quantity_picked,movement_frequency,movement_category,cluster,storage_priority_score,storage_priority,main_storage_location,location_pick_count,recommended_zone,relocation_recommended,space_percentage
I7-56653,13,8,8,832,374,5352,374,Medium Movement,0,0.5217358490566038,Medium Priority,1532C3,372,ZONE_B,True,0.008959255416957503
I7-56655,13,8,8,832,141,1905,141,Low Movement,0,0.3798867924528302,Low Priority,1532C6,141,ZONE_C,False,0.008959255416957503
I7-56650,13,8,8,832,660,9916,660,High Movement,0,0.6263396226415094,Medium Priority,1534C2,660,ZONE_B,True,0.008959255416957503
I7-66215,1,1,1,1,1930,4189,1930,High Movement,1,0.6540188679245283,Medium Priority,382922,1929,ZONE_B,True,1.0768335837689304e-05
I7-66216,1,1,1,1,2523,8072,2523,High Movement,1,0.679377358490566,Medium Priority,382923,2516,ZONE_B,True,1.0768335837689304e-05
I7-66217,28,11,17,5236,4085,18794,4085,High Movement,3,0.9636981132075472,High Priority,383322,4083,ZONE_A,True,0.0563830064461412
I7-66851,1,1,1,1,7,28,7,Low Movement,0,0.0555849056603773,Low Priority,371772,2,ZONE_C,False,1.0768335837689304e-05
I7-68318,12,8,8,768,70,935,70,Low Movement,0,0.2973018867924528,Low Priority,432533,69,ZONE_C,False,0.008270081923345387
I7-71012,19,6,10,1140,2413,39633,2413,High Movement,1,0.8419056603773585,High Priority,163922,2408,ZONE_A,True,0.012275902854965806
I7-71013,19,8,8,1216,557,8996,557,Medium Movement,0,0.6476037735849056,Medium Priority,163522,557,ZONE_B,True,0.013094296378630195
I7-71014,20,6,10,1200,498,10814,498,Medium Movement,0,0.6266226415094339,Medium Priority,163523,287,ZONE_B,True,0.012922003005227167
I7-71015,20,6,10,1200,613,12132,613,Medium Movement,0,0.6628113207547169,Medium Priority,163923,613,ZONE_B,True,0.012922003005227167
I7-71016,20,6,10,1200,701,13410,701,High Movement,0,0.6863207547169811,Medium Priority,163722,700,ZONE_B,True,0.012922003005227167
I7-71017,19,6,10,1140,604,13284,604,Medium Movement,0,0.6496037735849056,Medium Priority,163723,604,ZONE_B,True,0.012275902854965806
I7-72615,33,16,18,9504,698,40677,698,High Movement,0,0.7746037735849056,Medium Priority,165422,307,ZONE_B,True,0.10234226380139914
I7-76145,32,15,17,8160,79,396,79,Low Movement,0,0.4572264150943396,Medium Priority,163022,79,ZONE_B,True,0.08786962043554472
I7-76621,1,1,1,1,1,1,1,Low Movement,0,0.0300943396226415,Low Priority,391222,1,ZONE_C,False,1.0768335837689304e-05
I7-70115,33,16,18,9504,1619,76690,1619,High Movement,1,0.9013962264150944,High Priority,165423,862,ZONE_A,True,0.10234226380139914
I799514143,12,7,14,1176,8,94,8,Low Movement,0,0.2317735849056603,Low Priority,433323,8,ZONE_C,False,0.012663562945122622
I799514151,12,7,14,1176,266,4214,266,Medium Movement,0,0.5170566037735849,Medium Priority,433122,257,ZONE_B,True,0.012663562945122622
I799514192,12,7,14,1176,493,8487,493,Medium Movement,0,0.6196792452830189,Medium Priority,433422,484,ZONE_B,True,0.012663562945122622
I799514100,12,7,14,1176,89,1343,89,Low Movement,0,0.3762641509433961,Low Priority,433232,89,ZONE_C,False,0.012663562945122622
I799514218,12,7,14,1176,164,2499,164,Medium Movement,0,0.4465283018867924,Medium Priority,433123,163,ZONE_B,True,0.012663562945122622
I799514234,12,7,14,1176,382,7697,382,Medium Movement,0,0.5698867924528301,Medium Priority,433322,374,ZONE_B,True,0.012663562945122622
I799514242,12,7,14,1176,234,4988,234,Medium Movement,0,0.496188679245283,Medium Priority,433433,229,ZONE_B,True,0.012663562945122622
I799514416,12,7,14,1176,237,3982,237,Medium Movement,0,0.4983018867924528,Medium Priority,433523,235,ZONE_B,True,0.012663562945122622
I799514424,12,7,14,1176,443,7362,443,Medium Movement,0,0.596566037735849,Medium Priority,433423,433,ZONE_B,True,0.012663562945122622
I7-A71236,12,6,17,1224,159,3233,159,Medium Movement,0,0.4504528301886792,Medium Priority,382123,103,ZONE_B,True,0.013180443065331709
I7-A71237,12,6,17,1224,423,8803,423,Medium Movement,0,0.596,Medium Priority,391322,226,ZONE_B,True,0.013180443065331709
I7-A71238,12,6,17,1224,442,11067,442,Medium Movement,0,0.6035283018867924,Medium Priority,382322,345,ZONE_B,True,0.013180443065331709
I7-A71243,33,11,18,6534,1635,8258,1635,High Movement,1,0.8971698113207547,High Priority,382023,882,ZONE_A,True,0.07036030636346192
I7-A71244,33,11,18,6534,2334,13361,2334,High Movement,1,0.9328301886792452,High Priority,383223,1523,ZONE_A,True,0.07036030636346192
I7-A71245,33,11,18,6534,2196,12639,2196,High Movement,1,0.9259622641509434,High Priority,382223,897,ZONE_A,True,0.07036030636346192
I7-DASN16,1,1,1,1,4,4,4,Low Movement,0,0.0443584905660377,Low Priority,383323,3,ZONE_C,False,1.0768335837689304e-05
I7I1914134,22,6,7,924,297,5178,297,Medium Movement,0,0.5025094339622641,Medium Priority,161923,276,ZONE_B,True,0.009949942314024917
I7I1914175,25,8,8,1600,270,4946,270,Medium Movement,0,0.5506792452830188,Medium Priority,161822,257,ZONE_B,True,0.017229337340302887
I7I1914183,22,5,9,990,354,6129,354,Medium Movement,0,0.5353584905660377,Medium Priority,161922,332,ZONE_B,True,0.010660652479312412
I7I2214120,11,7,7,539,197,7068,197,Medium Movement,0,0.3820188679245282,Low Priority,174123,122,ZONE_C,False,0.005804133016514536
I7I2214245,17,16,16,4352,15,436,15,Low Movement,0,0.3299245283018868,Low Priority,161423,15,ZONE_C,False,0.04686379756562385
I7I2214369,18,16,16,4608,10,416,10,Low Movement,0,0.3158490566037736,Low Priority,161323,10,ZONE_C,False,0.04962049154007232
I7I2214518,9,9,5,405,149,6522,149,Medium Movement,0,0.3220188679245283,Low Priority,173623,89,ZONE_C,False,0.0043611760142641684
I7I2214526,8,7,7,392,276,9306,276,Medium Movement,0,0.4104716981132075,Medium Priority,173722,183,ZONE_B,True,0.004221187648374208
I7I2214534,12,10,10,1200,139,2463,139,Low Movement,0,0.4278490566037735,Medium Priority,173123,96,ZONE_B,True,0.012922003005227167
I7I2214542,13,8,8,832,148,5412,148,Medium Movement,0,0.3871509433962263,Low Priority,173323,104,ZONE_C,False,0.008959255416957503
I7I2214625,12,8,8,768,51,680,51,Low Movement,0,0.2714150943396226,Low Priority,173723,31,ZONE_C,False,0.008270081923345387
I7I2214667,7,7,7,343,66,15840,66,Low Movement,0,0.2275094339622641,Low Priority,576242,4,ZONE_C,False,0.0036935391923274318
I7I2214682,18,16,16,4608,38,1108,38,Low Movement,0,0.3816226415094339,Low Priority,161723,30,ZONE_C,False,0.04962049154007232
I7-I229261,9,6,6,324,481,17223,481,Medium Movement,0,0.4922830188679244,Medium Priority,173422,325,ZONE_B,True,0.003488940811411335
I7I2317121,19,8,7,1064,259,3622,259,Medium Movement,0,0.4951320754716981,Medium Priority,1528C3,259,ZONE_B,True,0.01145750933130142
I7I2317139,16,6,6,576,235,6576,235,Medium Movement,0,0.4136415094339623,Medium Priority,1520C3,235,ZONE_B,True,0.00620256144250904
I7I2317147,19,7,8,1064,230,3316,230,Medium Movement,0,0.4765094339622642,Medium Priority,1536C2,230,ZONE_B,True,0.01145750933130142
I7I2317155,19,8,7,1064,202,2955,202,Medium Movement,0,0.4603962264150942,Medium Priority,1520C5,200,ZONE_B,True,0.01145750933130142
I7I2317162,14,6,6,504,147,3294,147,Low Movement,0,0.3354905660377358,Low Priority,1532C2,145,ZONE_C,False,0.00542724126219541
I9-713223,15,7,4,420,476,18090,476,Medium Movement,0,0.5031509433962263,Medium Priority,2132C2,240,ZONE_B,True,0.004522701051829508
I9-713226,13,8,5,520,431,10059,431,Medium Movement,0,0.4981698113207546,Medium Priority,2132A5,227,ZONE_B,True,0.005599534635598438
IS-12291,21,7,6,882,1004,31358,1004,High Movement,0,0.7042075471698113,Medium Priority,463923,539,ZONE_B,True,0.009497672208841967
IS-2330,24,9,6,1296,160,1449,160,Medium Movement,0,0.4570566037735848,Medium Priority,2132A2,101,ZONE_B,True,0.01395576324564534
IS-2375,11,6,10,660,402,7116,402,Medium Movement,0,0.5076415094339622,Medium Priority,2120C4,240,ZONE_B,True,0.007107101652874941
IT-125219,9,12,6,648,16,144,16,Low Movement,0,0.1816792452830188,Low Priority,421222,16,ZONE_C,False,0.00697788162282267
IT-151850,7,6,6,252,256,4088,256,Medium Movement,0,0.3752075471698113,Low Priority,421824,254,ZONE_C,False,0.002713620631097705
IT-151867,7,6,6,252,158,2610,158,Medium Movement,0,0.3063962264150943,Low Priority,421623,152,ZONE_C,False,0.002713620631097705
IT-151881,1,1,1,1,29,468,29,Low Movement,0,0.1129056603773584,Low Priority,421223,29,ZONE_C,False,1.0768335837689304e-05
IT-151041,7,6,6,252,131,1939,131,Low Movement,0,0.2805094339622641,Low Priority,421823,129,ZONE_C,False,0.002713620631097705
IT-162238,1,1,1,1,1,6,1,Low Movement,0,0.0300943396226415,Low Priority,421543,1,ZONE_C,False,1.0768335837689304e-05
IT-40243,22,17,7,2618,170,1585,170,Medium Movement,0,0.5075849056603774,Medium Priority,421633,168,ZONE_B,True,0.0281915032230706
IT-66243,21,7,14,2058,177,1483,177,Medium Movement,0,0.5016415094339622,Medium Priority,421032,177,ZONE_B,True,0.02216123515396459
IT-66342,21,7,14,2058,169,1399,169,Medium Movement,0,0.4945094339622641,Medium Priority,421625,169,ZONE_B,True,0.02216123515396459
IT-66441,21,7,14,2058,124,1064,124,Low Movement,0,0.4534339622641509,Medium Priority,421033,124,ZONE_B,True,0.02216123515396459
IT-66816,21,7,14,2058,44,396,44,Low Movement,0,0.3621698113207547,Low Priority,421825,44,ZONE_C,False,0.02216123515396459
IT-67240,11,11,5,605,277,2892,277,Medium Movement,0,0.445188679245283,Medium Priority,421422,277,ZONE_B,True,0.00651484318180203
IT-67349,10,11,6,660,161,1698,161,Medium Movement,0,0.3723962264150943,Low Priority,421622,161,ZONE_C,False,0.007107101652874941
K2-11133,12,7,7,588,31,472,31,Low Movement,0,0.2100943396226415,Low Priority,3018A3,31,ZONE_C,False,0.006331781472561311
K2-11166,12,9,8,864,324,4181,324,Medium Movement,0,0.5024528301886793,Medium Priority,3013A2,324,ZONE_B,True,0.00930384216376356
K2-11176,13,8,8,832,273,3610,273,Medium Movement,0,0.476566037735849,Medium Priority,3012A3,273,ZONE_B,True,0.008959255416957503
K2-11804,12,7,7,588,198,2397,198,Medium Movement,0,0.3942075471698113,Low Priority,3017C2,198,ZONE_C,False,0.006331781472561311
K2-12811,1,1,1,1,65,1005,65,Low Movement,0,0.1726037735849056,Low Priority,3018A4,65,ZONE_C,False,1.0768335837689304e-05
K2-12812,1,1,1,1,106,1380,106,Low Movement,0,0.2204150943396226,Low Priority,3018A5,106,ZONE_C,False,1.0768335837689304e-05
K2-13207,1,1,1,1,151,2086,151,Medium Movement,0,0.2610943396226415,Low Priority,3019A3,151,ZONE_C,False,1.0768335837689304e-05
K2-13439,11,7,7,539,59,533,59,Low Movement,0,0.2461132075471698,Low Priority,3016A2,59,ZONE_C,False,0.005804133016514536
K2-13611,18,8,4,576,96,1037,96,Low Movement,0,0.2992641509433962,Low Priority,3016A4,96,ZONE_C,False,0.00620256144250904
K2-13629,19,6,8,912,125,1461,125,Low Movement,0,0.3786792452830189,Low Priority,3013A4,124,ZONE_C,False,0.009820722283972644
K2-13633,1,1,1,1,96,1216,96,Low Movement,0,0.2101132075471697,Low Priority,3018A2,96,ZONE_C,False,1.0768335837689304e-05
K2-15629,18,8,4,576,27,344,27,Low Movement,0,0.1969056603773584,Low Priority,3017A4,27,ZONE_C,False,0.00620256144250904
K2-16822,19,6,8,912,20,240,20,Low Movement,0,0.2323396226415094,Low Priority,3017A5,20,ZONE_C,False,0.009820722283972644
K2-16833,19,6,8,912,77,907,77,Low Movement,0,0.3317924528301886,Low Priority,3016A3,77,ZONE_C,False,0.009820722283972644
K2-21281,13,8,8,832,38,567,38,Low Movement,0,0.2585094339622641,Low Priority,3016D6,38,ZONE_C,False,0.008959255416957503
K2-21283,13,8,8,832,66,1854,66,Low Movement,0,0.3026226415094339,Low Priority,3018D3,66,ZONE_C,False,0.008959255416957503
K2-22122,15,6,9,810,38,434,38,Low Movement,0,0.2544339622641509,Low Priority,3018D5,38,ZONE_C,False,0.008722352028528337
K2-25221,1,1,1,1,169,1160,169,Medium Movement,0,0.2776037735849056,Low Priority,3017C4,169,ZONE_C,False,1.0768335837689304e-05
K2-25222,1,1,1,1,145,956,145,Low Movement,0,0.2551509433962264,Low Priority,3017C3,145,ZONE_C,False,1.0768335837689304e-05
K2-25223,10,8,8,640,100,674,100,Low Movement,0,0.3136981132075471,Low Priority,3017C6,100,ZONE_C,False,0.0068917349361211555
K2-25236,13,8,8,832,33,315,33,Low Movement,0,0.2496603773584905,Low Priority,3019A4,33,ZONE_C,False,0.008959255416957503
K2-25241,1,1,1,1,84,734,84,Low Movement,0,0.2007358490566037,Low Priority,3017A6,84,ZONE_C,False,1.0768335837689304e-05
K2-35241,1,1,1,1,48,371,48,Low Movement,0,0.1517358490566037,Low Priority,3018C2,48,ZONE_C,False,1.0768335837689304e-05
K2-35247,1,1,1,1,50,376,50,Low Movement,0,0.1538490566037735,Low Priority,3018C3,50,ZONE_C,False,1.0768335837689304e-05
K2-35361,9,11,11,1089,54,630,54,Low Movement,0,0.3170754716981132,Low Priority,1722C5,32,ZONE_C,False,0.011726717727243654
K2-35362,10,11,11,1210,15,177,15,Low Movement,0,0.2591132075471698,Low Priority,1724C4,15,ZONE_C,False,0.01302968636360406
K2-35596,1,1,1,1,109,882,109,Low Movement,0,0.2233207547169811,Low Priority,3018C4,109,ZONE_C,False,1.0768335837689304e-05
K2-35597,1,1,1,1,106,862,106,Low Movement,0,0.2204150943396226,Low Priority,3018C5,106,ZONE_C,False,1.0768335837689304e-05
K2-36627,13,8,8,832,275,3486,275,Medium Movement,0,0.4776226415094339,Medium Priority,1536A2,273,ZONE_B,True,0.008959255416957503
K2-36629,13,8,8,832,171,2236,171,Medium Movement,0,0.4072264150943396,Medium Priority,1536A4,170,ZONE_B,True,0.008959255416957503
K2-36641,13,8,8,832,114,1327,114,Low Movement,0,0.356377358490566,Low Priority,1534D6,112,ZONE_C,False,0.008959255416957503
K2-36648,13,8,8,832,284,3459,284,Medium Movement,0,0.4815849056603773,Medium Priority,1536A3,284,ZONE_B,True,0.008959255416957503
K2-36676,13,8,8,832,192,2338,192,Medium Movement,0,0.4250566037735849,Medium Priority,1520A7,191,ZONE_B,True,0.008959255416957503
K2-81694,23,6,6,828,140,2157,140,Low Movement,0,0.3770188679245282,Low Priority,1722C3,103,ZONE_C,False,0.008916182073606744
K2-82212,16,5,9,720,56,1561,56,Low Movement,0,0.2696037735849056,Low Priority,3018D4,56,ZONE_C,False,0.0077532018031363
K294621132,12,7,6,504,474,6222,474,Medium Movement,0,0.5143207547169811,Medium Priority,3014C3,474,ZONE_B,True,0.00542724126219541
K294621165,9,8,8,576,534,7474,534,Medium Movement,0,0.549811320754717,Medium Priority,3015C2,534,ZONE_B,True,0.00620256144250904
K294621107,4,19,27,2052,156,1329,156,Medium Movement,0,0.4823018867924528,Medium Priority,3015C4,156,ZONE_B,True,0.022096625138938453
K294621215,4,19,27,2052,226,1793,226,Medium Movement,0,0.5357924528301887,Medium Priority,3013C2,224,ZONE_B,True,0.022096625138938453
K294621371,9,5,5,225,1506,20071,1506,High Movement,1,0.6616603773584905,Medium Priority,3012C3,1502,ZONE_B,True,0.0024228755634800934
K294621389,9,5,6,270,1173,15371,1173,High Movement,1,0.634320754716981,Medium Priority,3012C4,1172,ZONE_B,True,0.0029074506761761123
K294621413,8,5,5,200,1957,27309,1957,High Movement,1,0.6875849056603773,Medium Priority,3012C2,1957,ZONE_B,True,0.002153667167537861
K294621462,9,8,8,576,578,7483,578,Medium Movement,0,0.563811320754717,Medium Priority,1534C4,578,ZONE_B,True,0.00620256144250904
K294621512,15,9,9,1215,259,2833,259,Medium Movement,0,0.5191320754716982,Medium Priority,1532C4,259,ZONE_B,True,0.013083528042792504
K294621520,14,9,9,1134,170,2008,170,Medium Movement,0,0.4424905660377358,Medium Priority,1536C3,170,ZONE_B,True,0.01221129283993967
K294921128,9,8,8,576,476,7497,476,Medium Movement,0,0.5282830188679245,Medium Priority,3015C3,473,ZONE_B,True,0.00620256144250904
K294921144,12,7,7,588,521,6347,521,Medium Movement,0,0.5484716981132075,Medium Priority,3015C5,521,ZONE_B,True,0.006331781472561311
K294921169,12,7,7,588,640,9457,640,High Movement,0,0.5857169811320754,Medium Priority,3014C2,640,ZONE_B,True,0.006331781472561311
K294921185,9,8,8,576,409,5282,409,Medium Movement,0,0.5001509433962263,Medium Priority,3017C5,409,ZONE_B,True,0.00620256144250904
K294921101,12,7,7,588,819,10752,819,High Movement,0,0.628245283018868,Medium Priority,3013C5,815,ZONE_B,True,0.006331781472561311
K294921219,12,7,7,588,482,6511,482,Medium Movement,0,0.5360566037735849,Medium Priority,3013C4,477,ZONE_B,True,0.006331781472561311
K294921235,12,7,7,588,796,11584,796,High Movement,0,0.6233584905660378,Medium Priority,3012C5,794,ZONE_B,True,0.006331781472561311
K294921342,11,7,7,539,74,761,74,Low Movement,0,0.2676415094339622,Low Priority,3014A5,74,ZONE_C,False,0.005804133016514536
K294921383,19,6,8,912,72,604,72,Low Movement,0,0.326377358490566,Low Priority,3016A5,72,ZONE_C,False,0.009820722283972644
K294921309,9,8,8,576,36,336,36,Low Movement,0,0.216188679245283,Low Priority,3016A6,36,ZONE_C,False,0.00620256144250904
K294921425,5,8,11,440,2,72,2,Low Movement,0,0.1030188679245283,Low Priority,576242,2,ZONE_C,False,0.004738067768583294
K294921441,12,8,7,672,149,1429,149,Medium Movement,0,0.3620377358490566,Low Priority,3014A4,149,ZONE_C,False,0.0072363216829272135
K294921A27,12,7,7,588,441,5984,441,Medium Movement,0,0.5149245283018867,Medium Priority,3016C2,441,ZONE_B,True,0.006331781472561311
K295821129,9,8,8,576,563,9404,563,Medium Movement,0,0.5587924528301886,Medium Priority,3013C3,562,ZONE_B,True,0.00620256144250904
K295921143,12,7,7,588,108,1348,108,Low Movement,0,0.3143018867924528,Low Priority,3017A2,108,ZONE_C,False,0.006331781472561311
K295921151,12,7,7,588,128,1523,128,Low Movement,0,0.330811320754717,Low Priority,3014A2,128,ZONE_C,False,0.006331781472561311
K295921176,12,7,7,588,52,696,52,Low Movement,0,0.2493207547169811,Low Priority,3015A2,52,ZONE_C,False,0.006331781472561311
K295021133,20,6,8,960,436,3778,436,Medium Movement,0,0.5681886792452829,Medium Priority,3016C4,435,ZONE_B,True,0.010337602404181731
K295021141,19,6,8,912,512,4845,512,Medium Movement,0,0.5955471698113207,Medium Priority,3016C3,511,ZONE_B,True,0.009820722283972644
K295021159,19,6,8,912,414,3922,414,Medium Movement,0,0.5548679245283019,Medium Priority,3016C5,414,ZONE_B,True,0.009820722283972644
K2A3021148,7,7,5,245,60,753,60,Low Movement,0,0.2034716981132075,Low Priority,1724A5,47,ZONE_C,False,0.0026382422802338798
K2A3021156,20,16,16,5120,124,1819,124,Low Movement,0,0.4907358490566037,Medium Priority,171023,97,ZONE_B,True,0.055133879488969244
K2A3021189,13,16,7,1456,93,1200,93,Low Movement,0,0.4042830188679245,Medium Priority,1722C6,69,ZONE_B,True,0.015678696979675628
K2A3021190,22,8,11,1936,77,690,77,Low Movement,0,0.4032830188679245,Medium Priority,1722A3,64,ZONE_B,True,0.020847498181766493
K2A3021101,22,8,11,1936,135,1497,135,Low Movement,0,0.459943396226415,Medium Priority,1722A5,111,ZONE_B,True,0.020847498181766493
K2A3021103,22,8,11,1936,28,292,28,Low Movement,0,0.3235094339622641,Low Priority,1724C5,26,ZONE_C,False,0.020847498181766493
K2A3021104,29,8,11,2552,70,789,70,Low Movement,0,0.4092075471698113,Medium Priority,1724C6,64,ZONE_B,True,0.027480793057783105
K2A3021105,29,8,11,2552,134,1264,134,Low Movement,0,0.4739245283018868,Medium Priority,1722A4,99,ZONE_B,True,0.027480793057783105
K2A3021106,29,8,11,2552,28,333,28,Low Movement,0,0.3382830188679245,Low Priority,1724C3,28,ZONE_C,False,0.027480793057783105
K2A3021107,29,8,11,2552,31,339,31,Low Movement,0,0.345943396226415,Low Priority,1724C2,31,ZONE_C,False,0.027480793057783105
K2A3021108,28,10,17,4760,52,366,52,Low Movement,0,0.4091698113207547,Medium Priority,1724A4,40,ZONE_B,True,0.05125727858740109
K2A3021109,28,10,17,4760,103,883,103,Low Movement,0,0.4697924528301886,Medium Priority,1724A2,90,ZONE_B,True,0.05125727858740109
K2A4121121,31,15,17,7905,43,212,43,Low Movement,0,0.4067169811320754,Medium Priority,1724A3,37,ZONE_B,True,0.08512369479693395
K2A4121122,32,15,17,8160,36,208,36,Low Movement,0,0.3909245283018867,Low Priority,1722A2,24,ZONE_C,False,0.08786962043554472
K2A4121123,23,6,6,828,226,3194,226,Medium Movement,0,0.4447735849056603,Medium Priority,1722C4,164,ZONE_B,True,0.008916182073606744
K2A4121124,23,6,6,828,186,4688,186,Medium Movement,0,0.4180943396226414,Medium Priority,1722C2,138,ZONE_B,True,0.008916182073606744
KK-1714242,1,1,1,1,170,3507,170,Medium Movement,0,0.2783962264150943,Low Priority,N46222,170,ZONE_C,False,1.0768335837689304e-05
